"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Feb 14 19:14:13 GMT 2023","Tue Feb 14 19:14:43 GMT 2023","30132","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMe4PageProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is selected",""
"broken","Tue Feb 14 18:57:22 GMT 2023","Tue Feb 14 18:57:52 GMT 2023","30169","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
"broken","Tue Feb 14 19:05:02 GMT 2023","Tue Feb 14 19:05:32 GMT 2023","30130","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"broken","Tue Feb 14 19:01:58 GMT 2023","Tue Feb 14 19:02:28 GMT 2023","30127","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"broken","Tue Feb 14 19:15:45 GMT 2023","Tue Feb 14 19:16:15 GMT 2023","30125","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeComparisonPage","Click Call Me on comparison detail page",""
"broken","Tue Feb 14 19:17:17 GMT 2023","Tue Feb 14 19:17:47 GMT 2023","30114","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeDetailPage","Click Call Me on product detail page",""
"broken","Tue Feb 14 19:20:20 GMT 2023","Tue Feb 14 19:20:51 GMT 2023","30109","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeSecondPage","Click Call Me on the 2nd step of web funnel form (product is not selected)",""
"broken","Tue Feb 14 19:09:37 GMT 2023","Tue Feb 14 19:10:08 GMT 2023","30122","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"broken","Tue Feb 14 19:03:30 GMT 2023","Tue Feb 14 19:04:00 GMT 2023","30140","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"broken","Tue Feb 14 19:18:49 GMT 2023","Tue Feb 14 19:19:19 GMT 2023","30119","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeFirstPage","Click Call Me on the 1st step of the web funnel form (product is not selected)",""
"broken","Tue Feb 14 19:12:41 GMT 2023","Tue Feb 14 19:13:11 GMT 2023","30108","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMe4PageNotProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is not selected",""
"broken","Tue Feb 14 18:58:54 GMT 2023","Tue Feb 14 18:59:24 GMT 2023","30142","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"broken","Tue Feb 14 19:00:26 GMT 2023","Tue Feb 14 19:00:56 GMT 2023","30129","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"broken","Tue Feb 14 19:08:06 GMT 2023","Tue Feb 14 19:08:36 GMT 2023","30119","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"broken","Tue Feb 14 19:11:09 GMT 2023","Tue Feb 14 19:11:39 GMT 2023","30112","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
"broken","Tue Feb 14 19:06:34 GMT 2023","Tue Feb 14 19:07:04 GMT 2023","30123","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"broken","Tue Feb 14 19:21:52 GMT 2023","Tue Feb 14 19:22:22 GMT 2023","30110","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeThirdPage","Click Call Me on the 3d step of web funnel form (product is not selected)",""
