"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 06 09:51:22 GMT 2023","Mon Mar 06 09:51:57 GMT 2023","34786","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"failed","Mon Mar 06 09:53:08 GMT 2023","Mon Mar 06 09:53:43 GMT 2023","34703","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"failed","Mon Mar 06 09:58:26 GMT 2023","Mon Mar 06 09:59:01 GMT 2023","35048","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"passed","Mon Mar 06 10:12:20 GMT 2023","Mon Mar 06 10:12:41 GMT 2023","20399","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeSecondPage","Click Call Me on the 2nd step of web funnel form (product is not selected)",""
"passed","Mon Mar 06 10:12:41 GMT 2023","Mon Mar 06 10:13:07 GMT 2023","26488","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeThirdPage","Click Call Me on the 3d step of web funnel form (product is not selected)",""
"failed","Mon Mar 06 09:56:40 GMT 2023","Mon Mar 06 09:57:15 GMT 2023","34702","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"failed","Mon Mar 06 09:49:36 GMT 2023","Mon Mar 06 09:50:11 GMT 2023","34556","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"failed","Mon Mar 06 09:47:50 GMT 2023","Mon Mar 06 09:48:25 GMT 2023","34914","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
"failed","Mon Mar 06 10:09:00 GMT 2023","Mon Mar 06 10:09:35 GMT 2023","34639","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeComparisonPage","Click Call Me on comparison detail page",""
"failed","Mon Mar 06 10:10:46 GMT 2023","Mon Mar 06 10:11:21 GMT 2023","34804","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeDetailPage","Click Call Me on product detail page",""
"passed","Mon Mar 06 10:11:54 GMT 2023","Mon Mar 06 10:12:20 GMT 2023","25890","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeFirstPage","Click Call Me on the 1st step of the web funnel form (product is not selected)",""
"failed","Mon Mar 06 09:54:54 GMT 2023","Mon Mar 06 09:55:29 GMT 2023","34788","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"failed","Mon Mar 06 10:03:43 GMT 2023","Mon Mar 06 10:04:17 GMT 2023","34654","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
"failed","Mon Mar 06 10:00:12 GMT 2023","Mon Mar 06 10:00:46 GMT 2023","34470","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"failed","Mon Mar 06 10:14:18 GMT 2023","Mon Mar 06 10:14:53 GMT 2023","34614","Build Verification Test","Validate the recurring demand","com.itechart.tests.AciertoRecurringDemandTest","com.itechart.tests.AciertoRecurringDemandTest","aciertoParentCase","Recurring demand: Choosing from grouped cases",""
"failed","Mon Mar 06 10:01:57 GMT 2023","Mon Mar 06 10:02:32 GMT 2023","34811","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"failed","Mon Mar 06 10:07:14 GMT 2023","Mon Mar 06 10:07:49 GMT 2023","34627","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMe4PageProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is selected",""
"failed","Mon Mar 06 10:05:29 GMT 2023","Mon Mar 06 10:06:03 GMT 2023","34723","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMe4PageNotProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is not selected",""
