"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 29 10:07:40 GMT 2023","Wed Mar 29 10:08:03 GMT 2023","22814","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeThirdPage","Click Call Me on the 3d step of web funnel form (product is not selected)",""
"passed","Wed Mar 29 10:02:14 GMT 2023","Wed Mar 29 10:02:39 GMT 2023","24740","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"passed","Wed Mar 29 10:03:13 GMT 2023","Wed Mar 29 10:03:36 GMT 2023","23125","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"passed","Wed Mar 29 10:01:23 GMT 2023","Wed Mar 29 10:01:51 GMT 2023","27986","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"passed","Wed Mar 29 10:02:39 GMT 2023","Wed Mar 29 10:03:12 GMT 2023","33073","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"passed","Wed Mar 29 10:04:13 GMT 2023","Wed Mar 29 10:04:34 GMT 2023","20588","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"passed","Wed Mar 29 10:03:36 GMT 2023","Wed Mar 29 10:04:13 GMT 2023","36836","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"passed","Wed Mar 29 10:05:08 GMT 2023","Wed Mar 29 10:05:34 GMT 2023","25557","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMe4PageNotProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is not selected",""
"passed","Wed Mar 29 10:01:52 GMT 2023","Wed Mar 29 10:02:14 GMT 2023","21892","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"passed","Wed Mar 29 10:01:14 GMT 2023","Wed Mar 29 10:01:23 GMT 2023","8965","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
"passed","Wed Mar 29 10:06:28 GMT 2023","Wed Mar 29 10:06:55 GMT 2023","26590","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeDetailPage","Click Call Me on product detail page",""
"passed","Wed Mar 29 10:08:47 GMT 2023","Wed Mar 29 10:09:35 GMT 2023","47439","Build Verification Test","Validate the recurring demand","com.itechart.tests.AciertoRecurringDemandTest","com.itechart.tests.AciertoRecurringDemandTest","aciertoParentCase","Recurring demand: Choosing from grouped cases",""
"passed","Wed Mar 29 10:06:00 GMT 2023","Wed Mar 29 10:06:28 GMT 2023","27469","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeComparisonPage","Click Call Me on comparison detail page",""
"passed","Wed Mar 29 10:05:34 GMT 2023","Wed Mar 29 10:06:00 GMT 2023","25644","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMe4PageProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is selected",""
"passed","Wed Mar 29 10:06:55 GMT 2023","Wed Mar 29 10:07:16 GMT 2023","20963","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeFirstPage","Click Call Me on the 1st step of the web funnel form (product is not selected)",""
"passed","Wed Mar 29 10:07:17 GMT 2023","Wed Mar 29 10:07:39 GMT 2023","22892","Build Verification Test","Validate the test creation throw CallMe form","com.itechart.tests.AciertoCallMeTest","com.itechart.tests.AciertoCallMeTest","acietroCallMeSecondPage","Click Call Me on the 2nd step of web funnel form (product is not selected)",""
"passed","Wed Mar 29 10:04:34 GMT 2023","Wed Mar 29 10:05:00 GMT 2023","25160","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"passed","Wed Mar 29 10:05:00 GMT 2023","Wed Mar 29 10:05:08 GMT 2023","7869","Build Verification Test","Validate the standard test case creation","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
