"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 23 09:35:55 GMT 2023","Mon Jan 23 09:36:44 GMT 2023","48654","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"passed","Mon Jan 23 09:33:14 GMT 2023","Mon Jan 23 09:33:47 GMT 2023","32839","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeSecondPage","Click Call Me on the 2nd step of web funnel form (product is not selected)",""
"passed","Mon Jan 23 09:38:10 GMT 2023","Mon Jan 23 09:38:52 GMT 2023","42452","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"passed","Mon Jan 23 09:29:13 GMT 2023","Mon Jan 23 09:30:10 GMT 2023","56588","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMe4PageNotProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is not selected",""
"passed","Mon Jan 23 09:31:08 GMT 2023","Mon Jan 23 09:31:53 GMT 2023","45207","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeComparisonPage","Click Call Me on comparison detail page",""
"passed","Mon Jan 23 09:32:40 GMT 2023","Mon Jan 23 09:33:14 GMT 2023","34241","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeFirstPage","Click Call Me on the 1st step of the web funnel form (product is not selected)",""
"passed","Mon Jan 23 09:30:10 GMT 2023","Mon Jan 23 09:31:07 GMT 2023","56763","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMe4PageProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is selected",""
"passed","Mon Jan 23 09:38:53 GMT 2023","Mon Jan 23 09:39:36 GMT 2023","43143","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"passed","Mon Jan 23 09:34:01 GMT 2023","Mon Jan 23 09:34:24 GMT 2023","23477","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
"passed","Mon Jan 23 09:40:27 GMT 2023","Mon Jan 23 09:40:50 GMT 2023","22662","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
"passed","Mon Jan 23 09:39:36 GMT 2023","Mon Jan 23 09:40:27 GMT 2023","50515","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"passed","Mon Jan 23 09:31:53 GMT 2023","Mon Jan 23 09:32:39 GMT 2023","46047","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeDetailPage","Click Call Me on product detail page",""
"passed","Mon Jan 23 09:37:27 GMT 2023","Mon Jan 23 09:38:09 GMT 2023","42468","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"passed","Mon Jan 23 09:36:44 GMT 2023","Mon Jan 23 09:37:26 GMT 2023","41934","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"failed","Mon Jan 23 09:33:48 GMT 2023","Mon Jan 23 09:34:00 GMT 2023","12163","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeThirdPage","Click Call Me on the 3d step of web funnel form (product is not selected)",""
"passed","Mon Jan 23 09:35:09 GMT 2023","Mon Jan 23 09:35:55 GMT 2023","45703","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"passed","Mon Jan 23 09:34:25 GMT 2023","Mon Jan 23 09:35:09 GMT 2023","44236","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
