"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 12 21:48:27 GMT 2023","Thu Jan 12 21:49:04 GMT 2023","36732","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"passed","Thu Jan 12 21:52:20 GMT 2023","Thu Jan 12 21:52:41 GMT 2023","21391","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
"passed","Thu Jan 12 21:49:04 GMT 2023","Thu Jan 12 21:49:46 GMT 2023","41472","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"failed","Thu Jan 12 21:52:42 GMT 2023","Thu Jan 12 21:53:00 GMT 2023","18446","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeFirstPage","Creation of the insurance record",""
"passed","Thu Jan 12 21:47:48 GMT 2023","Thu Jan 12 21:48:27 GMT 2023","38549","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"passed","Thu Jan 12 21:49:46 GMT 2023","Thu Jan 12 21:50:24 GMT 2023","37743","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"passed","Thu Jan 12 21:51:43 GMT 2023","Thu Jan 12 21:52:19 GMT 2023","36278","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"passed","Thu Jan 12 21:51:05 GMT 2023","Thu Jan 12 21:51:43 GMT 2023","37999","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"passed","Thu Jan 12 21:50:24 GMT 2023","Thu Jan 12 21:51:04 GMT 2023","40199","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"passed","Thu Jan 12 21:47:10 GMT 2023","Thu Jan 12 21:47:48 GMT 2023","37259","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"passed","Thu Jan 12 21:46:48 GMT 2023","Thu Jan 12 21:47:10 GMT 2023","21875","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
