"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 16 13:39:34 GMT 2023","Mon Jan 16 13:40:14 GMT 2023","39797","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeDetailPage","Click Call Me on product detail page",""
"passed","Mon Jan 16 13:36:33 GMT 2023","Mon Jan 16 13:37:12 GMT 2023","38587","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"passed","Mon Jan 16 13:40:15 GMT 2023","Mon Jan 16 13:40:34 GMT 2023","19864","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeFirstPage","Click Call Me on the 1st step of the web funnel form (product is not selected)",""
"passed","Mon Jan 16 13:32:02 GMT 2023","Mon Jan 16 13:32:43 GMT 2023","41203","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"passed","Mon Jan 16 13:40:35 GMT 2023","Mon Jan 16 13:40:56 GMT 2023","21477","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeSecondPage","Click Call Me on the 2nd step of web funnel form (product is not selected)",""
"passed","Mon Jan 16 13:32:43 GMT 2023","Mon Jan 16 13:33:22 GMT 2023","38849","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"passed","Mon Jan 16 13:38:54 GMT 2023","Mon Jan 16 13:39:34 GMT 2023","40016","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeComparisonPage","Click Call Me on comparison detail page",""
"passed","Mon Jan 16 13:37:12 GMT 2023","Mon Jan 16 13:37:33 GMT 2023","21464","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
"passed","Mon Jan 16 13:31:38 GMT 2023","Mon Jan 16 13:32:01 GMT 2023","23400","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
"passed","Mon Jan 16 13:34:39 GMT 2023","Mon Jan 16 13:35:16 GMT 2023","37341","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"failed","Mon Jan 16 13:40:57 GMT 2023","Mon Jan 16 13:41:08 GMT 2023","11159","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeThirdPage","Click Call Me on the 3d step of web funnel form (product is not selected)",""
"passed","Mon Jan 16 13:35:17 GMT 2023","Mon Jan 16 13:35:55 GMT 2023","38381","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"passed","Mon Jan 16 13:34:01 GMT 2023","Mon Jan 16 13:34:39 GMT 2023","38039","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"passed","Mon Jan 16 13:33:23 GMT 2023","Mon Jan 16 13:34:00 GMT 2023","37319","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"passed","Mon Jan 16 13:37:34 GMT 2023","Mon Jan 16 13:38:13 GMT 2023","39275","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMe4PageNotProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is not selected",""
"passed","Mon Jan 16 13:38:13 GMT 2023","Mon Jan 16 13:38:54 GMT 2023","40162","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMe4PageProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is selected",""
"passed","Mon Jan 16 13:35:55 GMT 2023","Mon Jan 16 13:36:33 GMT 2023","37250","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
