"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jan 07 20:52:56 GMT 2023","Sat Jan 07 20:54:01 GMT 2023","65206","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"failed","Sat Jan 07 20:55:23 GMT 2023","Sat Jan 07 20:55:48 GMT 2023","25549","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFiatcVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"failed","Sat Jan 07 20:57:07 GMT 2023","Sat Jan 07 20:57:47 GMT 2023","39589","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeFirstPage","Creation of the insurance record",""
"failed","Sat Jan 07 20:52:29 GMT 2023","Sat Jan 07 20:52:55 GMT 2023","25642","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"failed","Sat Jan 07 20:56:15 GMT 2023","Sat Jan 07 20:56:41 GMT 2023","25552","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantaluciaVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"failed","Sat Jan 07 20:54:57 GMT 2023","Sat Jan 07 20:55:22 GMT 2023","25553","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"failed","Sat Jan 07 20:56:41 GMT 2023","Sat Jan 07 20:57:07 GMT 2023","25410","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"failed","Sat Jan 07 20:54:01 GMT 2023","Sat Jan 07 20:54:56 GMT 2023","54840","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"passed","Sat Jan 07 20:52:06 GMT 2023","Sat Jan 07 20:52:29 GMT 2023","22891","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","acierto","Creation of the insurance record",""
"failed","Sat Jan 07 20:55:49 GMT 2023","Sat Jan 07 20:56:15 GMT 2023","26035","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
