"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 24 07:20:41 GMT 2023","Tue Jan 24 07:21:14 GMT 2023","33533","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantalucíaVidaValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"passed","Tue Jan 24 07:17:14 GMT 2023","Tue Jan 24 07:17:47 GMT 2023","33033","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"passed","Tue Jan 24 07:16:53 GMT 2023","Tue Jan 24 07:17:14 GMT 2023","20794","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTest","Creation of the insurance record",""
"passed","Tue Jan 24 07:21:53 GMT 2023","Tue Jan 24 07:22:13 GMT 2023","20526","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoWeCallYouFreeTest","Creation of the insurance record",""
"passed","Tue Jan 24 07:18:55 GMT 2023","Tue Jan 24 07:19:28 GMT 2023","33529","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"passed","Tue Jan 24 07:16:29 GMT 2023","Tue Jan 24 07:16:52 GMT 2023","23378","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeThirdPage","Click Call Me on the 3d step of web funnel form (product is not selected)",""
"passed","Tue Jan 24 07:20:01 GMT 2023","Tue Jan 24 07:20:40 GMT 2023","39107","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
"passed","Tue Jan 24 07:17:47 GMT 2023","Tue Jan 24 07:18:21 GMT 2023","33702","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"passed","Tue Jan 24 07:16:11 GMT 2023","Tue Jan 24 07:16:29 GMT 2023","17645","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeSecondPage","Click Call Me on the 2nd step of web funnel form (product is not selected)",""
"passed","Tue Jan 24 07:13:56 GMT 2023","Tue Jan 24 07:14:34 GMT 2023","38112","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMe4PageProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is selected",""
"passed","Tue Jan 24 07:14:35 GMT 2023","Tue Jan 24 07:15:17 GMT 2023","42724","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeComparisonPage","Click Call Me on comparison detail page",""
"passed","Tue Jan 24 07:13:16 GMT 2023","Tue Jan 24 07:13:55 GMT 2023","39147","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMe4PageNotProduct","Click Call Me on the 4th step of the web funnel (where a result list is present), when product is not selected",""
"passed","Tue Jan 24 07:19:29 GMT 2023","Tue Jan 24 07:20:01 GMT 2023","32355","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFIATCVidaValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"passed","Tue Jan 24 07:15:18 GMT 2023","Tue Jan 24 07:15:54 GMT 2023","36768","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeDetailPage","Click Call Me on product detail page",""
"passed","Tue Jan 24 07:18:21 GMT 2023","Tue Jan 24 07:18:54 GMT 2023","32962","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"passed","Tue Jan 24 07:15:55 GMT 2023","Tue Jan 24 07:16:11 GMT 2023","15834","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeFirstPage","Click Call Me on the 1st step of the web funnel form (product is not selected)",""
"passed","Tue Jan 24 07:21:15 GMT 2023","Tue Jan 24 07:21:52 GMT 2023","37426","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
