"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jan 07 22:16:11 GMT 2023","Sat Jan 07 22:16:37 GMT 2023","26366","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestSantaluciaVidaValidation","Creation of the insurance record with provider 'Santalucía Vida' and validation it in Salesforce",""
"passed","Sat Jan 07 22:14:15 GMT 2023","Sat Jan 07 22:14:51 GMT 2023","36665","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAxaVidaProtecValidation","Creation of the insurance record with provider 'Axa Vida Protec' and validation it in Salesforce",""
"failed","Sat Jan 07 22:14:52 GMT 2023","Sat Jan 07 22:15:18 GMT 2023","26319","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestCreditAndorraLifeValidation","Creation of the insurance record with provider 'Credit Andorra Life' and validation it in Salesforce",""
"failed","Sat Jan 07 22:13:09 GMT 2023","Sat Jan 07 22:13:35 GMT 2023","26037","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAllianzVidaRiesgoValidation","Creation of the insurance record with provider 'Allianz Vida Riesgo' and validation it in Salesforce",""
"passed","Sat Jan 07 22:12:43 GMT 2023","Sat Jan 07 22:13:08 GMT 2023","25097","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","acierto","Creation of the insurance record",""
"passed","Sat Jan 07 22:13:35 GMT 2023","Sat Jan 07 22:14:14 GMT 2023","39124","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestAsisaVidaValidation","Creation of the insurance record with provider AsisaVida and validation it in Salesforce",""
"failed","Sat Jan 07 22:15:19 GMT 2023","Sat Jan 07 22:15:45 GMT 2023","25957","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestFiatcVidaValidation","Creation of the insurance record with provider 'FIATC Vida' and validation it in Salesforce",""
"failed","Sat Jan 07 22:15:45 GMT 2023","Sat Jan 07 22:16:10 GMT 2023","25490","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestPrevisVidaValidation","Creation of the insurance record with provider 'Previs Vida' and validation it in Salesforce",""
"passed","Sat Jan 07 22:17:04 GMT 2023","Sat Jan 07 22:17:28 GMT 2023","24274","Surefire suite","Surefire test","com.itechart.tests.AcietroCallMeTest","com.itechart.tests.AcietroCallMeTest","acietroCallMeFirstPage","Creation of the insurance record",""
"failed","Sat Jan 07 22:16:38 GMT 2023","Sat Jan 07 22:17:03 GMT 2023","25589","Surefire suite","Surefire test","com.itechart.tests.AciertoTest","com.itechart.tests.AciertoTest","aciertoTestZurichVidaValidation","Creation of the insurance record with provider 'Zurich Vida' and validation it in Salesforce",""
